DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2011-03-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.039,23.027,49.8736,%,51.039,87.438,18.655,1094,167635,3624,,production,OP
2011-03-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.004,22.98,49.82022,%,51.004,87.322,18.595,1086,169750,3666,,production,OP
2011-03-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,50.752,22.988,49.79153,%,50.752,88.412,18.317,1085,167657,3642,,production,OP
2011-03-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,50.11,23.242,49.9,%,50.11,88.793,17.633,1094,168753,3651,,production,OP
2011-03-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.647,23.311,49.1369,%,49.647,89.105,17.162,1155,177383,3340,,production,OP
2011-03-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,45.928,24.078,57.75394,%,45.928,90.141,13.311,1273,194994,3655,,production,OP
2011-03-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,44.82,24.416,59.57717,%,44.82,89.832,12.14,1318,203200,3794,,production,OP
2011-03-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,44.641,24.532,59.57874,%,44.641,90.56,11.966,1320,202966,3627,,production,OP
2011-03-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,44.822,24.404,60.79844,%,44.822,89.521,12.165,1339,206414,3684,,production,OP
2011-03-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,44.848,24.329,60.78648,%,44.848,88.816,12.213,1336,206782,3687,,production,OP
2011-03-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.83,0,0,46.408,19.496,58,%,46.408,87.373,13.763,512,79669,1604,,production,OP
2011-03-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.85,24.228,62.36426,%,42.85,90.175,10.281,1307,200795,3825,,production,OP
2011-03-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.178,25.669,66.7081,%,42.178,90.313,9.533,1367,210159,3931,,production,OP
2011-03-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.704,25.566,66.98701,%,42.704,88.823,10.052,1378,212214,3992,,production,OP
2011-03-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.745,25.463,67.75997,%,42.745,89.157,10.075,1402,216775,3978,,production,OP
2011-03-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.505,25.525,67.91572,%,42.505,90.772,9.824,1310,201567,3873,,production,OP
2011-03-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.709,25.492,65.74616,%,42.709,90.523,10.06,1272,196271,3688,,production,OP
2011-03-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.418,25.582,65.23793,%,42.418,91.357,9.76,1269,196569,3795,,production,OP
2011-03-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.26,25.501,65.48341,%,42.26,91.228,9.48,1270,196708,3770,,production,OP
2011-03-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.308,25.631,65.43785,%,42.308,91.16,9.614,1273,196502,3726,,production,OP
2011-03-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23,0,0,42.402,25.465,65.42712,%,42.402,90.085,9.702,1222,188422,3673,,production,OP
2011-03-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.224,25.523,67.94794,%,42.224,90.645,9.515,1274,196845,3806,,production,OP
2011-03-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.557,25.49,67.98762,%,42.557,91.215,9.844,1269,195099,3789,,production,OP
2011-03-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.776,25.284,67.85715,%,42.776,90.327,10.08,1257,194683,3787,,production,OP
2011-03-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.974,24.034,64.95936,%,40.974,86.186,9.69,1272,196489,3722,,production,OP
2011-04-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.767,25.011,67.92703,%,42.767,90.242,10.09,1259,194232,3792,,production,OP
2011-04-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.865,24.986,67.91789,%,42.865,89.742,10.193,1252,194021,3787,,production,OP
2011-04-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.829,25.025,67.93069,%,42.829,90.196,10.161,1248,193500,3792,,production,OP
2011-04-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,42.892,24.87,67.99881,%,42.892,89.168,10.204,1246,193338,3796,,production,OP
2011-04-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23,0,0,44.176,23.539,60.78244,%,44.176,87.861,11.529,1143,178946,4120,,production,OP
2011-04-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.812,25.051,68.57195,%,41.812,90.591,9.152,1242,191741,3934,,production,OP
2011-04-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.435,24.881,69.69905,%,41.435,91.292,8.772,1260,195518,3777,,production,OP
2011-04-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.334,24.879,69.93202,%,41.334,91.318,8.625,1260,198492,3901,,production,OP
2011-04-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.372,25.222,69.92284,%,41.372,91.633,8.689,1254,194442,3863,,production,OP
2011-04-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.736,24.966,69.88659,%,41.736,91.034,9.055,1251,195424,3786,,production,OP
2011-04-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.633,24.856,69.99482,%,41.633,91.169,8.93,1256,196052,3816,,production,OP
2011-04-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.41,24.622,70.03201,%,41.41,91.513,8.711,1257,195815,3724,,production,OP
2011-04-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.92,0,0,42.897,23.177,63.69109,%,42.897,89.397,10.823,1106,173155,3761,,production,OP
2011-04-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.589,24.918,77.21604,%,40.589,91.025,8.165,1270,194791,3816,,production,OP
2011-04-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.02,24.943,83.02098,%,40.02,91.456,7.549,1294,199509,3885,,production,OP
2011-04-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.866,24.922,84.85143,%,39.866,91.601,7.364,1301,200895,3905,,production,OP
2011-04-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.896,24.869,84.92979,%,39.896,91.421,7.392,1303,201259,3914,,production,OP
2011-04-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.9,24.9,84.93,%,39.9,91.4,7.4,1296,201363,3979,,production,OP
2011-04-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.9,24.9,84.93,%,39.9,91.4,7.4,1293,201139,3872,,production,OP
2011-04-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1293,200671,3866,,production,OP
2011-04-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1290,199048,3937,,production,OP
2011-04-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1288,200849,3914,,production,OP
2011-04-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1286,201260,3914,,production,OP
2011-04-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1286,200373,3922,,production,OP
2011-04-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.9,84.9,%,39.7,92,7.2,1283,199790,3929,,production,OP
2011-04-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.7,24.229,85.10058,%,39.7,92,7.191,1280,199618,3940,,production,OP
2011-04-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.716,24.227,85.15509,%,39.716,91.942,7.209,1281,199601,3944,,production,OP
2011-04-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.867,24.268,85.12773,%,39.867,91.769,7.387,1248,194284,3872,,production,OP
2011-04-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.088,24.18,85.12106,%,40.088,91.263,7.623,1247,194223,3867,,production,OP
2011-04-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.721,24.257,85.18885,%,39.721,92.102,7.236,1245,194114,3872,,production,OP
2011-05-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.71,24.18,85.15643,%,39.71,92.049,7.224,1244,193748,3869,,production,OP
2011-05-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.855,24.004,85.08415,%,39.855,91.666,7.387,1242,193390,3866,,production,OP
2011-05-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.692,23.937,85.15417,%,39.692,91.897,7.192,1238,193135,3796,,production,OP
2011-05-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.664,23.975,85.192,%,39.664,91.989,7.172,1240,192836,3866,,production,OP
2011-05-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.705,24.016,85.09803,%,39.705,91.953,7.219,1235,192288,3871,,production,OP
2011-05-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.932,23.72,85.07655,%,39.932,91.3,7.465,1232,193510,3870,,production,OP
2011-05-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.088,23.595,85.09205,%,40.088,90.582,7.615,1232,192564,3866,,production,OP
2011-05-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.188,23.345,85.09777,%,40.188,89.234,7.74,1233,191841,3862,,production,OP
2011-05-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40.028,23.439,85.03229,%,40.028,90.45,7.573,1226,191679,3864,,production,OP
2011-05-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.957,23.511,85.04774,%,39.957,91.235,7.513,1225,191699,3865,,production,OP
2011-05-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18.04,0,0,40.303,23.586,83.15643,%,40.303,91.337,7.81,961,151039,3180,,production,OP
2011-05-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.49,23.51,85.43563,%,39.49,91.335,7.061,1123,175130,3663,,production,OP
2011-05-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.424,23.556,86.32394,%,39.424,91.521,6.958,1206,188220,3923,,production,OP
2011-05-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.504,23.635,86.31287,%,39.504,91.92,7.014,1209,188405,3935,,production,OP
2011-05-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.499,23.535,86.30069,%,39.499,91.937,7.014,1214,188950,3938,,production,OP
2011-05-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.612,23.588,86.26375,%,39.612,91.783,7.134,1214,190531,3932,,production,OP
2011-05-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.599,23.48,86.31611,%,39.599,91.837,7.1,1213,190338,3937,,production,OP
2011-05-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,40,23.421,86.29319,%,40,90.2,7.508,1202,188671,3826,,production,OP
2011-05-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22,0,0,42.93,20.85,70.69235,%,42.93,87.393,10.688,920,146119,3736,,production,OP
2011-05-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.741,22.878,92.54015,%,38.741,90.351,6.29,1158,183794,3847,,production,OP
2011-05-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.725,23.581,95.76452,%,38.725,89.976,6.244,1206,186355,3851,,production,OP
2011-05-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.759,23.342,95.73104,%,38.759,90.055,6.248,1204,187701,3844,,production,OP
2011-05-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.831,23.11,95.80195,%,38.831,89.493,6.328,1227,192170,3922,,production,OP
2011-05-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.682,23.014,95.81845,%,38.682,89.14,6.179,1237,190596,3938,,production,OP
2011-05-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.58,23.212,95.91587,%,38.58,91.437,6.07,1239,190922,3951,,production,OP
2011-05-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.795,23.066,95.92046,%,38.795,90.452,6.286,1232,191880,3952,,production,OP
2011-05-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.506,23.044,96.03925,%,38.506,91.693,5.978,1230,191690,3951,,production,OP
2011-05-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.826,23.006,96.10632,%,38.826,89.893,6.286,1229,191706,3955,,production,OP
2011-05-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.448,22.912,91.69211,%,39.448,90.092,6.946,1215,187769,3907,,production,OP
2011-05-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.537,22.93,90.00148,%,39.537,91.275,7.042,1210,186673,3888,,production,OP
2011-05-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.338,22.923,90.1251,%,39.338,92.028,6.838,1208,186391,3895,,production,OP
2011-06-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.758,22.65,88.21506,%,39.758,90.16,7.286,1207,186316,3887,,production,OP
2011-06-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,19.59,0,0,40.604,19.731,77.82299,%,40.604,88.468,9.141,877,134848,2263,,production,OP
2011-06-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.693,23.02,85.00999,%,37.693,91.635,5.577,1098,172445,3845,,production,OP
2011-06-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.029,23.526,89.90855,%,37.029,92.036,5.574,1144,179503,3934,,production,OP
2011-06-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.136,23.553,89.92147,%,37.136,92.139,5.633,1152,180306,3943,,production,OP
2011-06-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.212,23.601,88.07468,%,37.212,92.268,5.71,1134,177436,3946,,production,OP
2011-06-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.502,23.614,89.9259,%,37.502,92.375,5.591,1134,177255,3944,,production,OP
2011-06-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.294,23.319,89.94678,%,38.294,91.386,5.841,1130,177075,3922,,production,OP
2011-06-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.292,23.307,89.95908,%,38.292,91.38,5.847,1134,177256,3923,,production,OP
2011-06-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.135,23.355,89.93659,%,38.135,92.176,5.669,1135,177121,3933,,production,OP
2011-06-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.025,23.343,89.91496,%,38.025,92.405,5.74,1136,177548,3934,,production,OP
2011-06-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.112,23.214,89.93971,%,38.112,92.219,5.693,1142,177435,3925,,production,OP
2011-06-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.473,22.896,89.95048,%,38.473,90.961,6.014,1145,177575,3925,,production,OP
2011-06-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.184,22.732,89.9385,%,38.184,91.344,5.69,1145,178103,3926,,production,OP
2011-06-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.248,22.907,89.95133,%,38.248,91.777,5.798,1143,177669,3926,,production,OP
2011-06-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.887,22.676,89.9616,%,38.887,91.144,5.769,1107,170219,3862,,production,OP
2011-06-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.41,22.869,89.93697,%,38.41,92.224,5.539,1119,173461,3960,,production,OP
2011-06-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.21,22.833,89.94488,%,38.21,92.049,5.752,1144,178837,3932,,production,OP
2011-06-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,38.082,22.81,89.92158,%,38.082,92.351,5.575,1144,178595,3940,,production,OP
2011-06-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.68,0,0,39.058,22.751,84.79983,%,39.058,92.165,6.587,656,83024,1693,,production,OP
2011-06-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,87.828,0,,%,87.828,11.823,87.73,0,0,0,,production,OP
2011-06-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,87.825,0,,%,87.825,11.81,87.727,0,0,0,,production,OP
2011-07-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,39.159,6.268,78.47751,%,39.159,77.626,7.994,910,137025,3067,,production,OP
2011-07-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,7.68,0,0,36.392,15.52,92.13047,%,36.392,90.591,4.941,398,53327,1087,,production,OP
2011-07-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,8.8,0,0,38.718,4.046,66.41891,%,38.718,75.271,6.819,263,50445,931,,production,OP
2011-07-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,8.84,0,0,37.176,14.912,92.41013,%,37.176,90.857,5.637,472,66422,1282,,production,OP
2011-07-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,88.317,0,,%,88.317,19.8,88.317,0,0,0,,production,OP
2011-07-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.24,0,0,37.569,3.563,77.83021,%,37.569,86.331,5.304,188,31709,605,,production,OP
2011-07-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16.18,0,0,37.531,13.555,91.71238,%,37.531,90.072,5.658,922,133249,2399,,production,OP
2011-07-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,90.005,0,,%,90.005,24.27,66.689,0,0,0,,production,OP
2011-07-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23,0,0,37.314,13.089,88.20428,%,37.314,90.313,6.041,787,119194,2350,,production,OP
2011-07-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,18.01,0,0,38.142,19.99,88.14141,%,38.142,91.758,6.508,1080,151480,2762,,production,OP
2011-07-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,94.209,0,,%,94.209,15.951,94.195,0,0,0,,production,OP
2011-07-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,94.104,0,,%,94.104,14.338,94.091,0,0,0,,production,OP
2011-07-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,3.08,0,0,61.835,0.003,23.62468,%,61.835,35.818,36.874,109,10062,171,,production,OP
2011-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.18,0,0,39.429,6.316,75.81036,%,39.429,87.055,7.936,547,84030,1516,,production,OP
2011-07-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,91.093,0,,%,91.093,17.487,71.754,0,0,0,,production,OP
2011-07-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,93.943,0,,%,93.943,15.059,76.051,0,0,0,,production,OP
2011-07-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21,0,0,39.149,10.113,78.06863,%,39.149,89.92,7.522,1207,178763,2857,,production,OP
2011-07-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,41.457,17.545,66.65214,%,41.457,91.185,9.899,1347,199535,3199,,production,OP
2011-07-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,6.84,0,0,43.694,19.176,61.27352,%,43.694,90.868,12.222,402,53684,830,,production,OP
2011-07-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,95.851,0,,%,95.851,18.137,74.193,0,0,0,,production,OP
2011-07-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,95.556,0,,%,95.556,13.203,75.237,0,0,0,,production,OP
2011-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,17.4,0,0,39.666,11.874,72.96478,%,39.666,90.337,8.102,924,137065,2282,,production,OP
2011-07-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.68,0,0,41.952,18.174,64.64253,%,41.952,91.288,10.436,1197,169123,2637,,production,OP
